type,theme,title,price,sales,user_comment_date,user_buy_type,user_content,user_albums,user_reply,user_append_date,user_append,user_reply_flag,polarity
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,现在的勋章都比之前的做工更胜一筹，底部两个按扣更加耐用！,2,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,整体评价：夹娃娃吊车挺可爱的 做工质量：夹娃娃的爪子可打开有点松、整体质量还不错 外形外观：每款小车车各有特色、从轮子到整体构造都别具一格 使用手感：轮子很顺滑,0,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,想要的中了！太开心啦！我会一直支付泡泡玛特！爱了爱了哇～,2,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,整体评价：?? 使用手感：?? 做工质量：?? 外形外观：??,1,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,我真的会谢！！！是隐藏 每次自己认真挑选的都是不想要的 每次随机都会给我惊喜！,1,回复：亲爱的，每个娃娃都有自己的故事哦，换个角度看看，也很可爱哦，祝您下次化身锦鲤，抽到喜欢的公仔哦,,,是,中性
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,抽到隐藏款了哈哈哈哈哈哈哈哈哈 这种突然的惊喜 突然的快乐 你们也能体会吧哈哈哈哈哈,3,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,这个小车车细节很好，还夹了一只小鼠鼠,1,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,只要是dimmo 我都喜欢,1,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,补寄小零件收到啦,1,,3天后追评,补寄小零件收到啦,否,中性
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,爱不释手,1,回复：感谢您对泡泡玛特的支持~祝您生活愉快，欧气满满~?(^?^*),,,是,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,这组DIMOO没有雷款，喜欢,3,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,整体评价：特别好 使用手感：很好 做工质量：好 外形外观：好,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,看评论好多隐藏，我怎么就没这个命咧，还好为了活动买了两个抽到了还不错的款，也算欣慰吧。,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,抽到了抢购卡丁车，很多可爱的小配件，儿子很喜欢,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿系列【单个盲盒随机发不指定 整盒请拍9件】,媳妇非常喜欢，很可爱的玩具,0,,24天后追评,媳妇非常喜欢，很可爱的玩具,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【整盒含9个盲盒】,送人的，小孩很喜欢，开心,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,封面小车！真的很可爱！有机会再入一个！,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,送朋友的～还不错～,0,,17天后追评,送朋友的～还不错～,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,很可爱，开出滑翔机～,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,采蜜直升机有没有人换哇！重复了?????,0,回复：亲爱的，盲盒的乐趣就在于随机性、不确定性的惊喜哦，每个娃娃都有她的特别之处哦，您再仔细看看她，是不是也很可爱呀！,,,是,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,4个，重复一个~,5,,0天后追评,4个，重复一个~,否,中性
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,送朋友的 她很喜欢 很可爱哦,0,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【整盒含9个盲盒】,整体评价：DIMOO太可爱了吧 快递两天就到了 虽然没有抽到隐藏 but每个都很可爱！！（p2车顶小零食我愿称为全场最佳哈哈哈 做工质量：非常细节,3,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-May,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,送给朋友哒！刚好抽到她最喜欢的那个，她说这个小车还可以开哈哈哈哈哈~祝她生日快乐，身体健康，天天开心，年年有今日，岁岁有今朝喽！,1,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-May,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,整体评价：很可爱、可玩性更高 使用手感：轮子很顺滑 做工质量：有份量、小零件多不单调,2,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-May,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿系列【整盒含9个盲盒】,买了两个月，因为疫情延迟，终于收到了～虽然没开到隐藏，但是都好喜欢，好大儿太可爱啦！自己搞了个背景拍了张，好看～,2,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【整盒含9个盲盒】,女儿的生日礼物，抽到隐藏款，又抽中毕奇兔宝宝滑板车吊卡～开心爆棚！,1,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-May,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,运气超好，抽到了和平主义号，好大儿很漂亮，车轱辘也很流利。连快递盒子都是如此好看！不过和之前的dimoo比起来，现在娃娃越来越小了。,2,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-May,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,整体评价：还不错，这个系列挺可爱的，虽然没有抽到喜欢的那一款。,2,,,,否,积极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-May,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,无语了，跟客服说客服不理人，也不退款。也不会娃，六七十块钱买的就打水漂。,1,,66天后追评,无语了，跟客服说客服不理人，也不退款。也不会娃，六七十块钱买的就打水漂。,否,消极
Dimoo,去哪儿,POPMART泡泡玛特 DIMOO去哪儿盲盒手办收藏玩具创意可爱礼物玩具,79,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 DIMOO去哪儿【单个盲盒随机发不指定 整盒请拍9个】,还不戳～奶嘴是磁吸式的，有趣味 但是学步车的四个轮子，两个不利索，客服说换一个，我想算了……最后给个10元优惠券想让再消费……大可不必。,1,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,消极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,送给朋友的生日礼物 哈哈哈虽然就一个小盲盒 但是他抽到了自己喜欢的还是蛮高兴的,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,虽然不是紫酷酷但是牛奶小可爱也好好看,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,太喜欢这套啦！太好看！爱了！,2,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,非常的好看,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,好看,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,抽到了跟上次一样的???,1,,,,否,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,盲盒非常好，还抽到了隐藏款，但是这个差评我要给客服泡泡14，真被他恶心到了，我用另一个号去拍u先上面的盲盒，显示忙碌状态，就问一下客服要怎么解决，谁知道他看都没看我发给他的截图，一句过来u先上面的产品是有几率的，有几率是拍不了的，后面我又去找小二了解了情况，小二说u先下单是没有几率这一说的，直接拍下就可以的，我自己也是做客服的，不想去为难谁，也不想和他纠结，只希望贵公司能培训好客服再让他们上线好吗，最后图二是我在u先分开下的产品，没有相同的，也是很开心，只是被客服的傻气到了，都没有看问题的重要点就在乱说一通,2,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,还可以吧,0,,,,否,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 整盒12个,为什么一整盒里也会出现重复的？,0,,0天后追评,为什么一整盒里也会出现重复的？,否,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,朋友喜欢,0,,80天后追评,朋友喜欢,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,开出隐藏了，巨开心(?▽?),3,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Oct,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：烂 做工质量：品控差劲 外形外观：娃好看，品控不行,0,回复：亲爱的，很抱歉没有让您满意，购物有任何问题可以随时联系在线客服哦，创造潮流、传递美好，泡泡一直都在哦,,,是,消极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,已经收到了，快递速度挺快的，包装挺好的，没有破损，买了很多没有抽到重复的，真幸运，特别的喜欢，手感和材质不算失望，有一些手办的胶有些粘手，感觉没干。希望能够多出点其他的款式，优惠力度大点就更好了，毕竟想经常回购。整体来说，不算失望，隐藏很少,3,,,,否,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,外形外观：非常好看，手感也不错,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,整体评价：太好看了 使用手感：就是手气不太好 外形外观：不错不错,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,都是抽重复的款，全都改成挂件，可出哦o(^▽^)o（请评论区留言～ 蟹蟹～??）,5,,90天后追评,都是抽重复的款，全都改成挂件，可出哦o(^▽^)o（请评论区留言～ 蟹蟹～??）,否,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,没抽到想要的 这两个也不错 夜之城的舞者 又飒又可爱,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,泡泡官爹是真的宠我～每次开出的都是较热款～独角兽家开出的基本都是雷～看来是让我以后要端盒！！,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,超喜欢,2,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,like it,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,多抽了一个悠闲下午茶，有没有小伙伴交换的啊，跪求,0,,,,否,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,送朋友的，她很喜欢,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【整盒含12个盲盒】,可可爱爱,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,不太喜欢这个,0,,,,否,消极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,挺好的挺好的 EMMM,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,还是去实体店买吧，网上的质量感觉参差不齐的！,2,回复：感谢您对泡泡玛特的支持~祝您生活愉快，欧气满满~?(^?^*),0天后追评,还是去实体店买吧，网上的质量感觉参差不齐的！,是,消极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【整盒含12个盲盒】,整体评价：绝绝子 使用手感：绝绝子 做工质量：绝绝子 外形外观：绝绝子,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,可可爱爱，虽然没开出来隐藏款，但是其他的也能接受，质感还是不错的,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,好看?,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,就出了个运费，很香，抽中了这个,2,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,蛮好看的！,3,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Jan,盲盒随机发不指定 不支持无理由退货退款 随机1个,我现在已经不喜欢绿色了，拥有9个嘻哈哈,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,好看，送给小姐**礼物，完美,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,整体评价：非常好，很精致,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,小侄女很喜欢,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,在微信官网入了其他 耶耶耶,0,回复：亲，非常抱歉给您不好的体验，这款宝贝没有令您满意是我们的损失 ，后续遇到任何问题都可以联系我们客服，一定会竭尽全力为您处理哦,,,是,中性
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,可爱,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,nice！,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,做工质量：质量非常好，很漂亮 外形外观：很精致送闺蜜很喜欢,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,整体评价：很精致 使用手感：很好 做工质量：很好 外形外观：很精致,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,好看！！！,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【整盒含12个盲盒】,使用手感：光滑 做工质量：佳 关键是我抽到了隐藏款，哈哈???!(??????)?? 作为一名成年人，可以财务自由，买一整盒，抽到隐藏款的几率明显上升。 外形外观：精美,3,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Mar,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,整体评价：棒棒 使用手感：可以 做工质量：无瑕疵 外形外观：绿色儿的Rapper～不错不错 喜欢它那个渐变橙色的?～很潮很炫酷 ? ?,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Feb,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,很好，喜欢,0,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,抽的都是我喜欢的，颜色比照片饱和度低一点。,1,回复：亲爱的，拍摄角度、光线、显示器等不同因素会导致实物和图片有一点色差呢，很抱歉这次没有让您满意，您的建议我们收到啦，后续我们会不断完善产品服务的哦,,,是,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,第一次买盲盒，手气还不错，很欧！,1,,,,否,积极
SKULLPANDA(SP),熊喵热潮,POPMART泡泡玛特 SKULLPANDA熊喵热潮系列手办盲盒潮流娃娃礼物,69,600,22-Apr,盲盒随机发不指定 不支持无理由退货退款 SKULLPANDA熊喵热潮【单个盲盒随机发 整盒请拍12个】,给美女姐姐买的，非常可爱，满意！！,1,,,,否,积极
